station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
QEJ,2020-10-20 14:30,127.9500,38.2000,42.80,41.00,93.30,0.00,0.00,0.00,30.25,M,5.59,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201430Z AUTO 00000KT 9000 CLR 06/05 A3025 RMK A02 TSNO
QEI,2020-10-20 14:30,128.0667,37.9500,44.60,41.00,87.09,150.00,1.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 201430Z AUTO 15001KT 9999 CLR 07/05 A3026 RMK A02 TSNO
QEQ,2020-10-20 14:30,127.5500,37.8500,46.40,46.40,100.00,150.00,1.00,0.00,30.27,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 201430Z AUTO 15001KT 6000 CLR 08/08 A3027 RMK A02 TSNO
QEW,2020-10-20 14:30,128.1500,36.4000,46.40,42.80,87.19,220.00,2.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 201430Z AUTO 22002KT 9999 CLR 08/06 A3026 RMK A02 TSNO
QEP,2020-10-20 14:30,127.2667,37.4000,48.20,44.60,87.28,0.00,0.00,0.00,30.27,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 201430Z AUTO 00000KT 6000 CLR 09/07 A3027 RMK A02 TSNO
QFT,2020-10-20 14:30,127.3500,37.6000,48.20,44.60,87.28,30.00,2.00,0.00,30.24,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 201430Z AUTO 03002KT / // CLR 09/07 A3024 RMK A02 TSNO
QFU,2020-10-20 14:30,126.9667,37.8000,48.20,41.00,76.01,180.00,1.00,0.00,30.28,M,3.73,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,KQFU 201430Z AUTO 18001KT 6000 HZ CLR 09/05 A3028 RMK A02 TSNO
QEX,2020-10-20 14:30,128.3000,36.1000,53.60,44.60,71.45,260.00,2.00,0.00,30.18,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 201430Z AUTO 26002KT 9999 CLR 12/07 A3018 RMK A02 TSNO
QFW,2020-10-20 14:30,127.8833,37.6667,46.40,46.40,100.00,130.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 201430Z AUTO 13001KT 9999 CLR 08/08 A3027 RMK A02 TSNO
RKSI,2020-10-20 14:30,126.4500,37.4667,55.40,50.00,81.99,50.00,5.00,0.00,30.21,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSI 201430Z 05005KT 7000 NSC 13/10 Q1023 NOSIG
QFB,2020-10-20 14:30,128.7167,35.6500,48.20,44.60,87.28,290.00,3.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,KQFB 201430Z AUTO 29003KT 9999 CLR 09/07 A3031 RMK A02 TSNO
QFV,2020-10-20 14:30,127.5000,38.0500,41.00,39.20,93.24,100.00,2.00,0.00,30.30,M,5.59,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFV 201430Z AUTO 10002KT 9000 // CLR 05/04 A3030 RMK A02 TSNO
QEN,2020-10-20 14:40,128.7500,37.6667,41.00,44.60,M,260.00,5.00,0.00,M,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 201440Z AUTO 26005KT 9999 CLR 05/07 / RMK A02 TSNO
QES,2020-10-20 14:40,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,2.98,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQES 201440Z AUTO 4800 CLR 18/10 / RMK A02 TSNO
QEJ,2020-10-20 14:40,127.9500,38.2000,42.80,41.00,93.30,110.00,1.00,0.00,30.25,M,4.97,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201440Z AUTO 11001KT 8000 CLR 06/05 A3025 RMK A02 TSNO
QEI,2020-10-20 14:40,128.0667,37.9500,44.60,42.80,93.35,0.00,0.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 201440Z AUTO 00000KT 9999 CLR 07/06 A3026 RMK A02 TSNO
QEQ,2020-10-20 14:40,127.5500,37.8500,44.60,46.40,M,90.00,1.00,0.00,30.26,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 201440Z AUTO 09001KT 6000 CLR 07/08 A3026 RMK A02 TSNO
QEW,2020-10-20 14:40,128.1500,36.4000,46.40,42.80,87.19,360.00,1.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 201440Z AUTO 36001KT 9999 CLR 08/06 A3025 RMK A02 TSNO
QEP,2020-10-20 14:40,127.2667,37.4000,48.20,44.60,87.28,0.00,0.00,0.00,30.27,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 201440Z AUTO 00000KT 6000 CLR 09/07 A3027 RMK A02 TSNO
QFT,2020-10-20 14:40,127.3500,37.6000,48.20,44.60,87.28,30.00,1.00,0.00,30.24,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 201440Z AUTO 03001KT / // CLR 09/07 A3024 RMK A02 TSNO
QFU,2020-10-20 14:40,126.9667,37.8000,48.20,41.00,76.01,0.00,0.00,0.00,30.28,M,3.73,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,KQFU 201440Z AUTO 00000KT 6000 HZ CLR 09/05 A3028 RMK A02 TSNO
QEX,2020-10-20 14:40,128.3000,36.1000,53.60,44.60,71.45,300.00,2.00,0.00,30.17,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 201440Z AUTO 30002KT 9999 CLR 12/07 A3017 RMK A02 TSNO
QFW,2020-10-20 14:40,127.8833,37.6667,46.40,46.40,100.00,140.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 201440Z AUTO 14001KT 9999 CLR 08/08 A3027 RMK A02 TSNO
QFB,2020-10-20 14:40,128.7167,35.6500,48.20,44.60,87.28,200.00,1.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 201440Z AUTO 20001KT 9999 CLR 09/07 A3030 RMK A02 TSNO
QFV,2020-10-20 14:40,127.5000,38.0500,41.00,39.20,93.24,270.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 201440Z AUTO 27001KT 9999 CLR 05/04 A3029 RMK A02 TSNO
RKJK,2020-10-20 14:41,126.6220,35.8994,55.40,53.60,93.65,100.00,3.00,0.00,30.20,1023.10,2.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201441Z 10003KT 2SM BR CLR 13/12 A3020 RMK AO2A VIS 2V3 SLP231 $
QFB,2020-10-20 14:50,128.7167,35.6500,48.20,44.60,87.28,110.00,1.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 201450Z AUTO 11001KT 9999 CLR 09/07 A3030 RMK A02 TSNO
QEN,2020-10-20 14:50,128.7500,37.6667,41.00,44.60,M,260.00,5.00,0.00,M,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 201450Z AUTO 26005KT 9999 CLR 05/07 / RMK A02 TSNO
QES,2020-10-20 14:50,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,2.98,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQES 201450Z AUTO 4800 CLR 18/10 / RMK A02 TSNO
QEJ,2020-10-20 14:50,127.9500,38.2000,42.80,41.00,93.30,0.00,0.00,0.00,30.25,M,4.97,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201450Z AUTO 00000KT 8000 CLR 06/05 A3025 RMK A02 TSNO
QEI,2020-10-20 14:50,128.0667,37.9500,42.80,41.00,93.30,120.00,1.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 201450Z AUTO 12001KT 9999 CLR 06/05 A3026 RMK A02 TSNO
QEQ,2020-10-20 14:50,127.5500,37.8500,44.60,46.40,M,30.00,2.00,0.00,30.26,M,2.98,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 201450Z AUTO 03002KT 4800 CLR 07/08 A3026 RMK A02 TSNO
QEW,2020-10-20 14:50,128.1500,36.4000,46.40,42.80,87.19,300.00,1.00,0.00,30.24,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 201450Z AUTO 30001KT 9999 CLR 08/06 A3024 RMK A02 TSNO
QEP,2020-10-20 14:50,127.2667,37.4000,48.20,44.60,87.28,110.00,1.00,0.00,30.27,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 201450Z AUTO 11001KT 6000 CLR 09/07 A3027 RMK A02 TSNO
QFT,2020-10-20 14:50,127.3500,37.6000,46.40,42.80,87.19,150.00,1.00,0.00,30.25,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 201450Z AUTO 15001KT / // CLR 08/06 A3025 RMK A02 TSNO
QEX,2020-10-20 14:50,128.3000,36.1000,53.60,44.60,71.45,360.00,2.00,0.00,30.16,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 201450Z AUTO 36002KT 9999 CLR 12/07 A3016 RMK A02 TSNO
QFW,2020-10-20 14:50,127.8833,37.6667,46.40,46.40,100.00,110.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 201450Z AUTO 11001KT 9999 CLR 08/08 A3027 RMK A02 TSNO
QFV,2020-10-20 14:50,127.5000,38.0500,41.00,39.20,93.24,180.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 201450Z AUTO 18001KT 9999 CLR 05/04 A3029 RMK A02 TSNO
RKJK,2020-10-20 14:51,126.6220,35.8994,55.40,53.60,93.65,100.00,4.00,0.00,30.20,1023.10,1.38,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201451Z 10004KT 1 3/8SM BR CLR 13/12 A3020 RMK AO2A VIS 1 3/8V2 SLP231 $
RKJK,2020-10-20 14:56,126.6220,35.8994,54.00,52.90,96.05,0.00,0.00,0.00,30.20,1023.10,0.75,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201456Z 00000KT 3/4SM R36/2000VP6000FT BR CLR 12/12 A3020 RMK AO2A VIS 3/4V1 7/8 SLP231 T01220116 402210074 50000 $
RKSG,2020-10-20 14:56,127.0311,36.9622,52.00,44.20,74.63,110.00,5.00,0.00,30.22,1023.70,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,RKSG 201456Z 11005KT 3SM HZ CLR 11/07 A3022 RMK AO2A SLP237 T01110068 402120078 55004 $
RKSO,2020-10-20 14:58,127.0296,37.0906,47.50,47.30,99.25,90.00,8.00,0.00,30.21,1023.30,4.00,M,FEW,M,M,M,25000.00,M,M,M,BR,M,M,M,M,M,M,43.21,RKSO 201458Z 09008KT 4SM BR FEW250 09/09 A3021 RMK AO2A SLP233 T00860085 402190075 55003 $
RKSY,2020-10-20 14:58,126.9753,37.5241,49.10,46.60,91.04,0.00,0.00,0.00,30.21,1023.30,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSY 201458Z AUTO 00000KT 9999 CLR 10/08 A3021 RMK AO2 SLP233 T00950081 57006 $
QFB,2020-10-20 15:00,128.7167,35.6500,48.20,44.60,87.28,240.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 201500Z AUTO 24001KT 9999 CLR 09/07 A3029 RMK A02 TSNO
QEN,2020-10-20 15:00,128.7500,37.6667,41.00,44.60,M,250.00,4.00,0.00,M,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 201500Z AUTO 25004KT 9999 CLR 05/07 / RMK A02 TSNO
QES,2020-10-20 15:00,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,2.98,M,SCT,M,M,M,24000.00,M,M,M,M,M,M,M,M,M,M,M,KQES 201500Z AUTO 4800 SCT240 18/10 / RMK A02 TSNO
QEJ,2020-10-20 15:00,127.9500,38.2000,42.80,41.00,93.30,0.00,0.00,0.00,30.24,M,5.59,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201500Z AUTO 00000KT 9000 CLR 06/05 A3024 RMK A02 TSNO
QEI,2020-10-20 15:00,128.0667,37.9500,42.80,41.00,93.30,120.00,1.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 201500Z AUTO 12001KT 9999 CLR 06/05 A3026 RMK A02 TSNO
QEQ,2020-10-20 15:00,127.5500,37.8500,44.60,46.40,M,340.00,2.00,0.00,30.26,M,2.98,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 201500Z AUTO 34002KT 4800 CLR 07/08 A3026 RMK A02 TSNO
QEW,2020-10-20 15:00,128.1500,36.4000,46.40,42.80,87.19,270.00,2.00,0.00,30.24,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 201500Z AUTO 27002KT 9999 CLR 08/06 A3024 RMK A02 TSNO
QEP,2020-10-20 15:00,127.2667,37.4000,46.40,44.60,93.40,130.00,2.00,0.00,30.26,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 201500Z AUTO 13002KT 6000 CLR 08/07 A3026 RMK A02 TSNO
QFT,2020-10-20 15:00,127.3500,37.6000,46.40,42.80,87.19,110.00,1.00,0.00,30.23,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 201500Z AUTO 11001KT / // CLR 08/06 A3023 RMK A02 TSNO
QFU,2020-10-20 15:00,126.9667,37.8000,46.40,41.00,81.34,250.00,1.00,0.00,30.27,M,3.73,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,KQFU 201500Z AUTO 25001KT 6000 HZ CLR 08/05 A3027 RMK A02 TSNO
QEX,2020-10-20 15:00,128.3000,36.1000,51.80,44.60,76.34,330.00,2.00,0.00,30.17,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 201500Z AUTO 33002KT 9999 CLR 11/07 A3017 RMK A02 TSNO
QFW,2020-10-20 15:00,127.8833,37.6667,46.40,46.40,100.00,140.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 201500Z AUTO 14001KT 9999 CLR 08/08 A3027 RMK A02 TSNO
QFV,2020-10-20 15:00,127.5000,38.0500,41.00,39.20,93.24,260.00,2.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 201500Z AUTO 26002KT 9999 CLR 05/04 A3029 RMK A02 TSNO
RKJB,2020-10-20 15:00,126.3800,34.9800,53.60,50.00,87.56,90.00,3.00,0.00,30.24,M,3.11,M,NCD,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJB 201500Z AUTO 09003KT 5000 BR NCD 12/10 Q1024
RKPC,2020-10-20 15:00,126.4930,33.5113,62.60,55.40,77.29,110.00,9.00,0.00,30.18,M,6.21,M,FEW,BKN,M,M,3000.00,23000.00,M,M,M,M,M,M,M,M,M,M,RKPC 201500Z 11009KT 9999 FEW030 BKN230 17/13 Q1022 NOSIG
RKNY,2020-10-20 15:00,128.6692,38.0613,50.00,44.60,81.61,220.00,1.00,0.00,30.21,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKNY 201500Z AUTO 22001KT 9999 NCD 10/07 Q1023
RKSS,2020-10-20 15:00,126.7906,37.5583,46.40,46.40,100.00,300.00,2.00,0.00,30.21,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSS 201500Z 30002KT 6000 NSC 08/08 Q1023 NOSIG
RKTN,2020-10-20 15:00,128.6589,35.8941,53.60,46.40,76.50,100.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTN 201500Z 10006KT CAVOK 12/08 Q1024
RKTU,2020-10-20 15:00,127.4991,36.7166,44.60,44.60,100.00,240.00,1.00,0.00,30.24,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTU 201500Z 24001KT 8000 NSC 07/07 Q1024
RKPK,2020-10-20 15:00,128.9382,35.1795,53.60,46.40,76.50,310.00,1.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RKPK 201500Z 31001KT 9999 FEW030 12/08 Q1023
RKSI,2020-10-20 15:00,126.4500,37.4667,57.20,48.20,71.83,50.00,3.00,0.00,30.21,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSI 201500Z 05003KT 7000 NSC 14/09 Q1023 NOSIG
RKSM,2020-10-20 15:00,127.1139,37.4458,50.00,44.60,81.61,230.00,1.00,0.00,30.24,M,6.21,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,RKSM 201500Z 23001KT 9999 SCT200 10/07 A3024
RKJK,2020-10-20 15:06,126.6220,35.8994,53.60,53.60,100.00,0.00,0.00,0.00,30.20,1023.10,1.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201506Z AUTO 00000KT 1SM R36/3500VP6000FT BR CLR 12/12 A3020 RMK AO2 VIS 1/2V1 SLP231 $
RKJK,2020-10-20 15:07,126.6220,35.8994,53.60,53.60,100.00,0.00,0.00,0.00,30.20,1023.10,1.12,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201507Z AUTO 00000KT 1 1/8SM BR CLR 12/12 A3020 RMK AO2 VIS 1/2V1 1/8 SLP231 $
QFB,2020-10-20 15:10,128.7167,35.6500,48.20,44.60,87.28,300.00,3.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,KQFB 201510Z AUTO 30003KT 9999 CLR 09/07 A3030 RMK A02 TSNO
QEN,2020-10-20 15:10,128.7500,37.6667,41.00,44.60,M,260.00,4.00,0.00,M,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 201510Z AUTO 26004KT 9999 CLR 05/07 / RMK A02 TSNO
QES,2020-10-20 15:10,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,2.98,M,BKN,M,M,M,23000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 201510Z AUTO 4800 BR BKN230 18/10 / RMK A02 TSNO
QEJ,2020-10-20 15:10,127.9500,38.2000,42.80,41.00,93.30,140.00,1.00,0.00,30.25,M,5.59,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201510Z AUTO 14001KT 9000 CLR 06/05 A3025 RMK A02 TSNO
QEI,2020-10-20 15:10,128.0667,37.9500,42.80,41.00,93.30,150.00,1.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 201510Z AUTO 15001KT 9999 CLR 06/05 A3025 RMK A02 TSNO
QEQ,2020-10-20 15:10,127.5500,37.8500,44.60,46.40,M,20.00,1.00,0.00,30.26,M,2.98,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 201510Z AUTO 02001KT 4800 CLR 07/08 A3026 RMK A02 TSNO
QEW,2020-10-20 15:10,128.1500,36.4000,46.40,42.80,87.19,250.00,2.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 201510Z AUTO 25002KT 9999 CLR 08/06 A3025 RMK A02 TSNO
QEP,2020-10-20 15:10,127.2667,37.4000,46.40,44.60,93.40,40.00,1.00,0.00,30.26,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 201510Z AUTO 04001KT 6000 CLR 08/07 A3026 RMK A02 TSNO
QFT,2020-10-20 15:10,127.3500,37.6000,46.40,42.80,87.19,0.00,0.00,0.00,30.23,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 201510Z AUTO 00000KT / // CLR 08/06 A3023 RMK A02 TSNO
QFU,2020-10-20 15:10,126.9667,37.8000,46.40,41.00,81.34,0.00,0.00,0.00,30.27,M,2.98,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,KQFU 201510Z AUTO 00000KT 4800 HZ CLR 08/05 A3027 RMK A02 TSNO
QEX,2020-10-20 15:10,128.3000,36.1000,51.80,46.40,81.74,350.00,3.00,0.00,30.17,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 201510Z AUTO 35003KT 9999 CLR 11/08 A3017 RMK A02 TSNO
QFW,2020-10-20 15:10,127.8833,37.6667,46.40,46.40,100.00,100.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 201510Z AUTO 10001KT 9999 CLR 08/08 A3027 RMK A02 TSNO
QFV,2020-10-20 15:10,127.5000,38.0500,41.00,39.20,93.24,270.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 201510Z AUTO 27001KT 9999 CLR 05/04 A3029 RMK A02 TSNO
RKJK,2020-10-20 15:17,126.6220,35.8994,55.40,53.60,93.65,120.00,3.00,0.00,30.20,1023.10,2.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201517Z AUTO 12003KT 2SM BR CLR 13/12 A3020 RMK AO2 VIS 1 1/4V2 SLP231 $
QFB,2020-10-20 15:20,128.7167,35.6500,46.40,44.60,93.40,260.00,1.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 201520Z AUTO 26001KT 9999 CLR 08/07 A3031 RMK A02 TSNO
QEN,2020-10-20 15:20,128.7500,37.6667,41.00,44.60,M,260.00,4.00,0.00,M,M,4.97,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 201520Z AUTO 26004KT 8000 CLR 05/07 / RMK A02 TSNO
QES,2020-10-20 15:20,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,2.98,M,BKN,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,M,KQES 201520Z AUTO 4800 BKN230 18/10 / RMK A02 TSNO
QEJ,2020-10-20 15:20,127.9500,38.2000,41.00,41.00,100.00,0.00,0.00,0.00,30.24,M,4.97,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201520Z AUTO 00000KT 8000 CLR 05/05 A3024 RMK A02 TSNO
QEI,2020-10-20 15:20,128.0667,37.9500,42.80,41.00,93.30,0.00,0.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 201520Z AUTO 00000KT 9999 CLR 06/05 A3026 RMK A02 TSNO
QEQ,2020-10-20 15:20,127.5500,37.8500,44.60,46.40,M,60.00,1.00,0.00,30.25,M,2.49,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,KQEQ 201520Z AUTO 06001KT 4000 BR CLR 07/08 A3025 RMK A02 TSNO
QEW,2020-10-20 15:20,128.1500,36.4000,46.40,42.80,87.19,160.00,5.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,KQEW 201520Z AUTO 16005KT 9999 CLR 08/06 A3025 RMK A02 TSNO
QEP,2020-10-20 15:20,127.2667,37.4000,46.40,44.60,93.40,110.00,1.00,0.00,30.26,M,3.73,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 201520Z AUTO 11001KT 6000 CLR 08/07 A3026 RMK A02 TSNO
QFT,2020-10-20 15:20,127.3500,37.6000,46.40,44.60,93.40,30.00,1.00,0.00,30.22,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 201520Z AUTO 03001KT / // CLR 08/07 A3022 RMK A02 TSNO
QFU,2020-10-20 15:20,126.9667,37.8000,46.40,41.00,81.34,90.00,1.00,0.00,30.26,M,2.98,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,KQFU 201520Z AUTO 09001KT 4800 HZ CLR 08/05 A3026 RMK A02 TSNO
QEX,2020-10-20 15:20,128.3000,36.1000,50.00,46.40,87.37,40.00,2.00,0.00,30.17,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 201520Z AUTO 04002KT 9999 CLR 10/08 A3017 RMK A02 TSNO
QFW,2020-10-20 15:20,127.8833,37.6667,46.40,46.40,100.00,150.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 201520Z AUTO 15001KT 9999 CLR 08/08 A3027 RMK A02 TSNO
QFV,2020-10-20 15:20,127.5000,38.0500,41.00,39.20,93.24,140.00,2.00,0.00,30.28,M,6.21,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 201520Z AUTO 14002KT 9999 FEW250 05/04 A3028 RMK A02 TSNO
RKJK,2020-10-20 15:27,126.6220,35.8994,55.40,53.60,93.65,110.00,5.00,0.00,30.20,1023.10,1.38,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKJK 201527Z AUTO 11005KT 1 3/8SM BR CLR 13/12 A3020 RMK AO2 VIS 1 3/8V2 SLP231 $
QFB,2020-10-20 15:30,128.7167,35.6500,48.20,44.60,87.28,280.00,1.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 201530Z AUTO 28001KT 9999 CLR 09/07 A3031 RMK A02 TSNO
QEN,2020-10-20 15:30,128.7500,37.6667,41.00,44.60,M,260.00,5.00,0.00,M,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 201530Z AUTO 26005KT 9999 CLR 05/07 / RMK A02 TSNO
QES,2020-10-20 15:30,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,2.98,M,BKN,M,M,M,23000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 201530Z AUTO 4800 BR BKN230 18/10 / RMK A02 TSNO
