station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
RJSR,2020-10-20 10:00,140.3714,40.1919,48.20,46.40,93.45,0.00,0.00,0.00,30.33,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSR 201000Z 00000KT 9999 FEW040 09/08 Q1027
RJAA,2020-10-20 10:00,140.3856,35.7653,60.80,51.80,72.20,20.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 201000Z 02005KT 9999 FEW030 16/11 Q1025 NOSIG
RJAH,2020-10-20 10:00,140.4147,36.1817,55.40,51.80,87.65,350.00,2.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAH 201000Z 35002KT 9999 FEW030 13/11 Q1025
RJCB,2020-10-20 10:00,143.2172,42.7333,44.60,37.40,75.68,M,1.00,0.00,30.27,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJCB 201000Z VRB01KT 9999 FEW050 07/03 Q1025
RJCC,2020-10-20 10:00,141.6926,42.7742,46.40,42.80,87.19,M,2.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJCC 201000Z VRB02KT CAVOK 08/06 Q1026
RJCH,2020-10-20 10:00,140.8219,41.7700,50.00,42.80,76.18,30.00,5.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCH 201000Z 03005KT 9999 FEW030 10/06 Q1026
RJCK,2020-10-20 10:00,144.1931,43.0408,48.20,39.20,70.88,40.00,4.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,46.34,RJCK 201000Z 04004KT 9999 FEW030 09/04 Q1025
RJCM,2020-10-20 10:00,144.1642,43.8806,42.80,37.40,81.07,210.00,3.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,2000.00,6000.00,M,M,M,M,M,M,M,M,M,41.03,RJCM 201000Z 21003KT 170V250 9999 FEW020 SCT060 06/03 Q1026
RJCO,2020-10-20 10:00,141.3814,43.1175,48.20,41.00,76.01,230.00,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCO 201000Z 23002KT 9999 FEW030 09/05 Q1026
RJDT,2020-10-20 10:00,129.3306,34.2850,64.40,48.20,55.63,30.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJDT 201000Z 03009KT 9999 FEW035 18/09 Q1023
RJEC,2020-10-20 10:00,142.4475,43.6708,37.40,23.00,55.68,170.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,32.03,RJEC 201000Z 17006KT 9999 FEW030 03/M05 Q1025
RJFE,2020-10-20 10:00,128.8328,32.6664,66.20,51.80,59.74,30.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFE 201000Z 03008KT CAVOK 19/11 Q1021
RJFF,2020-10-20 10:00,130.4517,33.5844,64.40,48.20,55.63,60.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFF 201000Z 06004KT CAVOK 18/09 Q1023 NOSIG
RJFK,2020-10-20 10:00,130.7194,31.8033,62.60,50.00,63.38,120.00,7.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFK 201000Z 12007KT 070V150 9999 FEW035 17/10 Q1022
RJFM,2020-10-20 10:00,131.4486,31.8772,69.80,51.80,52.77,70.00,13.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJFM 201000Z 07013KT 9999 FEW040 21/11 Q1021
RJFO,2020-10-20 10:00,131.7372,33.4794,59.00,50.00,72.01,250.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFO 201000Z 25004KT CAVOK 15/10 Q1022
RJBB,2020-10-20 10:00,135.2328,34.4342,69.80,53.60,56.38,20.00,19.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 201000Z 02019KT 9999 FEW030 21/12 Q1023 NOSIG
RJBE,2020-10-20 10:00,135.2239,34.6328,68.00,46.40,45.88,40.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBE 201000Z 04007KT 9999 FEW030 20/08 Q1023
RJNK,2020-10-20 10:00,136.4075,36.3939,60.80,50.00,67.54,40.00,7.00,0.00,30.24,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJNK 201000Z 04007KT 9999 FEW050 16/10 Q1024
RJNT,2020-10-20 10:00,137.1875,36.6483,59.00,51.80,76.98,180.00,5.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJNT 201000Z 18005KT 9999 FEW030 15/11 Q1024
RJNW,2020-10-20 10:00,136.9618,37.2931,57.20,46.40,67.12,50.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJNW 201000Z 05006KT 9999 FEW020 14/08 Q1026
RJOA,2020-10-20 10:00,132.9194,34.4361,60.80,48.20,63.15,50.00,5.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,M,RJOA 201000Z 05005KT 9999 FEW045 16/09 Q1024
RJOB,2020-10-20 10:00,133.8553,34.7569,60.80,51.80,72.20,20.00,4.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOB 201000Z 02004KT 350V060 9999 FEW030 16/11 Q1024
RJOC,2020-10-20 10:00,132.8900,35.4136,59.00,51.80,76.98,150.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJOC 201000Z 15004KT 120V180 CAVOK 15/11 Q1024
RJOH,2020-10-20 10:00,133.2392,35.4933,64.40,53.60,67.95,70.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOH 201000Z 07010KT 9999 FEW040 18/12 Q1024
RJKA,2020-10-20 10:00,129.7125,28.4308,77.00,69.80,78.48,60.00,19.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,2000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJKA 201000Z 06019KT 9999 FEW020 SCT060 25/21 Q1017
RJOK,2020-10-20 10:00,133.6694,33.5461,64.40,51.80,63.60,10.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOK 201000Z 01006KT 9999 FEW030 18/11 Q1022
RJFU,2020-10-20 10:00,129.9136,32.9169,68.00,37.40,32.43,10.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFU 201000Z 01011KT CAVOK 20/03 Q1021
RJGG,2020-10-20 10:00,136.8054,34.8584,68.00,50.00,52.51,190.00,8.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 201000Z 19008KT 9999 FEW030 20/10 Q1023 NOSIG
RJKI,2020-10-20 10:00,129.9281,28.3213,77.00,69.80,78.48,70.00,17.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,2400.00,4700.00,M,M,M,M,M,M,M,M,M,M,RJKI 201000Z AUTO 07017KT 9999 FEW024 BKN047 25/21 Q1017
ROIG,2020-10-20 10:00,124.1633,24.3367,80.60,77.00,88.83,40.00,20.00,0.00,29.88,M,6.21,M,FEW,SCT,BKN,M,1700.00,2500.00,6000.00,M,M,M,M,M,M,M,M,87.59,ROIG 201000Z 04020KT 9999 FEW017 SCT025 BKN060 27/25 Q1012
ROMD,2020-10-20 10:00,131.2286,25.8289,78.80,73.40,83.55,50.00,14.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,1700.00,5000.00,M,M,M,M,M,M,M,M,M,M,ROMD 201000Z AUTO 05014KT 9999 SCT017 BKN050 26/23 Q1014
ROMY,2020-10-20 10:00,125.2767,24.7933,80.60,75.20,83.66,60.00,14.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,86.17,ROMY 201000Z 06014KT 9999 SCT015 BKN/// 27/24 Q1013
RORY,2020-10-20 10:00,128.4020,27.0440,78.80,71.60,78.62,80.00,15.00,0.00,29.97,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,RORY 201000Z AUTO 08015KT 9999 FEW018 26/22 Q1015
RJDC,2020-10-20 10:00,131.2786,33.9300,64.40,50.00,59.50,350.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJDC 201000Z 35003KT 290V030 CAVOK 18/10 Q1023
RJOM,2020-10-20 10:00,132.6997,33.8272,66.20,51.80,59.74,M,2.00,0.00,30.18,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOM 201000Z VRB02KT 9999 FEW040 19/11 Q1022
RJFS,2020-10-20 10:00,130.3000,33.1500,64.40,41.00,42.28,30.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFS 201000Z 03011KT CAVOK 18/05 Q1021
RJFT,2020-10-20 10:00,130.8553,32.8372,62.60,46.40,55.37,60.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFT 201000Z 06011KT CAVOK 17/08 Q1021
RJOT,2020-10-20 10:00,134.0167,34.2167,59.00,51.80,76.98,140.00,5.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOT 201000Z 14005KT 090V180 9999 FEW030 15/11 Q1024
RJSK,2020-10-20 10:00,140.2167,39.6167,50.00,44.60,81.61,10.00,4.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJSK 201000Z 01004KT CAVOK 10/07 Q1027
RJOO,2020-10-20 10:00,135.4392,34.7844,64.40,50.00,59.50,350.00,8.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOO 201000Z 35008KT 9999 FEW030 18/10 Q1023
RJOR,2020-10-20 10:00,134.1650,35.5300,60.80,55.40,82.37,190.00,4.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,3500.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJOR 201000Z 19004KT 150V220 9999 FEW035 SCT060 16/13 Q1025
RJOW,2020-10-20 10:00,131.7903,34.6764,59.00,53.60,82.25,110.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJOW 201000Z 11002KT CAVOK 15/12 Q1024
RJOY,2020-10-20 10:00,135.6006,34.5967,66.20,48.20,52.25,30.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOY 201000Z 03007KT 360V060 9999 FEW030 19/09 Q1023
RJSA,2020-10-20 10:00,140.6886,40.7333,48.20,44.60,87.28,210.00,6.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,45.04,RJSA 201000Z 21006KT 9999 FEW030 09/07 Q1027
RJSC,2020-10-20 10:00,140.3711,38.4119,50.00,44.60,81.61,120.00,5.00,0.00,30.33,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJSC 201000Z 12005KT 9999 FEW050 10/07 Q1027
RJSF,2020-10-20 10:00,140.4281,37.2275,55.40,48.20,76.66,20.00,3.00,0.00,30.30,M,6.21,M,FEW,SCT,BKN,M,1500.00,5000.00,6000.00,M,M,M,M,M,M,M,M,M,RJSF 201000Z 02003KT 9999 FEW015 SCT050 BKN060 13/09 Q1026
RJSI,2020-10-20 10:00,141.1353,39.4286,50.00,44.60,81.61,110.00,3.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSI 201000Z 11003KT 350V130 9999 FEW030 10/07 Q1026
RJSM,2020-10-20 10:00,141.3684,40.7032,53.60,42.80,66.70,270.00,7.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSM 201000Z 27007KT 9999 FEW040 12/06 Q1026
RJSN,2020-10-20 10:00,139.1117,37.9558,64.40,48.20,55.63,20.00,10.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSN 201000Z 02010KT 9999 FEW040 18/09 Q1026
RJSS,2020-10-20 10:00,140.9169,38.1397,60.80,48.20,63.15,70.00,8.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSS 201000Z 07008KT 9999 FEW030 16/09 Q1026
RJTT,2020-10-20 10:00,139.7811,35.5533,64.40,55.40,72.56,50.00,10.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 201000Z 05010KT 9999 FEW030 18/13 Q1025 NOSIG
RORS,2020-10-20 10:00,125.1447,24.8267,80.60,75.20,83.66,60.00,16.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,86.17,RORS 201000Z 06016KT 9999 SCT020 BKN/// 27/24 Q1013
ROAH,2020-10-20 10:07,127.6458,26.1958,78.80,73.40,83.55,70.00,15.00,0.00,29.94,M,6.21,25.00,SCT,BKN,M,M,2000.00,M,M,M,-SHRA,M,M,M,M,M,M,M,ROAH 201007Z 07015G25KT 040V100 9999 -SHRA SCT020 BKN/// 26/23 Q1014 RMK 3CU020 A2996
RJSN,2020-10-20 10:23,139.1117,37.9558,64.40,48.20,55.63,90.00,7.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSN 201023Z 09007KT 9999 FEW040 18/09 Q1026 RMK 1CU040 A3032
RJAA,2020-10-20 10:30,140.3856,35.7653,57.20,51.80,82.12,20.00,4.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 201030Z 02004KT 9999 FEW030 14/11 Q1025 NOSIG RMK 1CU030 A3027
RJCC,2020-10-20 10:30,141.6926,42.7742,44.60,41.00,87.09,M,2.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJCC 201030Z VRB02KT CAVOK 07/05 Q1026 RMK A3030
RJFF,2020-10-20 10:30,130.4517,33.5844,62.60,48.20,59.26,40.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFF 201030Z 04003KT 330V080 CAVOK 17/09 Q1023 NOSIG RMK A3021
RJBB,2020-10-20 10:30,135.2328,34.4342,68.00,51.80,56.13,30.00,19.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 201030Z 03019KT 9999 FEW030 20/11 Q1023 NOSIG
RJGG,2020-10-20 10:30,136.8054,34.8584,68.00,50.00,52.51,190.00,8.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 201030Z 19008KT 9999 FEW030 20/10 Q1023 NOSIG
RJTT,2020-10-20 10:30,139.7811,35.5533,64.40,55.40,72.56,50.00,9.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 201030Z 05009KT 9999 FEW030 18/13 Q1025 NOSIG RMK 1CU030 A3027
ROAH,2020-10-20 10:30,127.6458,26.1958,80.60,71.60,74.11,70.00,13.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,VCSH,M,M,M,M,M,M,84.57,ROAH 201030Z 07013KT 030V090 9999 VCSH FEW020 BKN/// 27/22 Q1014 RMK 2CU020 A2997
RODN,2020-10-20 10:46,127.7676,26.3556,78.80,71.60,78.62,60.00,16.00,0.00,29.98,M,10.00,23.00,SCT,BKN,BKN,BKN,1900.00,2700.00,3400.00,4400.00,M,M,M,M,M,M,M,M,RODN 201046Z AUTO 06016G23KT 10SM SCT019 BKN027 BKN034 BKN044 26/22 A2998 RMK AO2 CIG 025V037 SLPNO $
RJOI,2020-10-20 10:55,132.2357,34.1439,64.00,50.00,60.34,320.00,5.00,0.00,30.23,1023.70,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOI 201055Z 32005KT 9999 FEW025 18/10 A3023 RMK SLP237 T01780100
RJTY,2020-10-20 10:56,139.3485,35.7485,56.30,50.50,80.85,280.00,5.00,0.00,30.33,1027.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJTY 201056Z AUTO 28005KT 10SM CLR 14/10 A3033 RMK AO2 SLP275 T01350103 FZRANO $
RODN,2020-10-20 10:56,127.7676,26.3556,79.30,71.80,77.87,70.00,14.00,0.00,29.98,M,10.00,22.00,SCT,SCT,BKN,BKN,1900.00,2700.00,3700.00,4900.00,M,M,M,M,M,M,M,M,RODN 201056Z AUTO 07014G22KT 10SM SCT019 SCT027 BKN037 BKN049 26/22 A2998 RMK AO2 SLPNO T02630221 $
ROTM,2020-10-20 10:56,127.7565,26.2743,79.00,73.90,84.41,80.00,13.00,0.00,29.99,1014.20,6.21,20.00,FEW,BKN,BKN,M,2000.00,5000.00,6500.00,M,M,M,M,M,M,M,M,M,ROTM 201056Z 08013G20KT 9999 FEW020 BKN050 BKN065 26/23 A2999 RMK SLP142 T02610233
RJFR,2020-10-20 11:00,131.0350,33.8456,66.20,53.60,63.82,10.00,11.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFR 201100Z 01011KT 9999 FEW030 19/12 Q1023
RJAA,2020-10-20 11:00,140.3856,35.7653,59.00,51.80,76.98,10.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 201100Z 01005KT 9999 FEW030 15/11 Q1025 NOSIG
RJAH,2020-10-20 11:00,140.4147,36.1817,53.60,50.00,87.56,360.00,4.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAH 201100Z 36004KT 9999 FEW030 12/10 Q1025
RJCB,2020-10-20 11:00,143.2172,42.7333,39.20,35.60,86.79,140.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,34.95,RJCB 201100Z 14005KT 9999 FEW050 04/02 Q1025
RJCC,2020-10-20 11:00,141.6926,42.7742,42.80,41.00,93.30,130.00,1.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJCC 201100Z 13001KT CAVOK 06/05 Q1026
RJCH,2020-10-20 11:00,140.8219,41.7700,48.20,42.80,81.47,20.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,45.04,RJCH 201100Z 02006KT 9999 FEW025 09/06 Q1026
RJCK,2020-10-20 11:00,144.1931,43.0408,46.40,41.00,81.34,360.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,42.87,RJCK 201100Z 36006KT 9999 FEW030 08/05 Q1026
RJCM,2020-10-20 11:00,144.1642,43.8806,37.40,33.80,86.69,190.00,3.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,34.86,RJCM 201100Z 19003KT 9999 FEW020 03/01 Q1026
RJCO,2020-10-20 11:00,141.3814,43.1175,48.20,41.00,76.01,210.00,1.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCO 201100Z 21001KT 9999 FEW030 09/05 Q1027
RJDT,2020-10-20 11:00,129.3306,34.2850,64.40,50.00,59.50,50.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJDT 201100Z 05007KT 360V110 9999 FEW035 18/10 Q1023
RJEC,2020-10-20 11:00,142.4475,43.6708,37.40,26.60,64.70,180.00,5.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,32.81,RJEC 201100Z 18005KT 9999 FEW030 03/M03 Q1026
RJFF,2020-10-20 11:00,130.4517,33.5844,62.60,50.00,63.38,50.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFF 201100Z 05003KT 330V120 CAVOK 17/10 Q1023 NOSIG
RJFK,2020-10-20 11:00,130.7194,31.8033,62.60,51.80,67.75,100.00,10.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFK 201100Z 10010KT 9999 FEW035 17/11 Q1022
RJFM,2020-10-20 11:00,131.4486,31.8772,69.80,53.60,56.38,60.00,11.00,0.00,30.18,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJFM 201100Z 06011KT 9999 FEW040 21/12 Q1022
RJFO,2020-10-20 11:00,131.7372,33.4794,62.60,50.00,63.38,260.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFO 201100Z 26004KT CAVOK 17/10 Q1023
RJBB,2020-10-20 11:00,135.2328,34.4342,68.00,53.60,59.97,40.00,17.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 201100Z 04017KT 9999 FEW030 20/12 Q1023 NOSIG
RJBE,2020-10-20 11:00,135.2239,34.6328,68.00,50.00,52.51,30.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBE 201100Z 03009KT 9999 FEW030 20/10 Q1023
RJNK,2020-10-20 11:00,136.4075,36.3939,59.00,50.00,72.01,40.00,6.00,0.00,30.24,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJNK 201100Z 04006KT 9999 FEW050 15/10 Q1024
RJNT,2020-10-20 11:00,137.1875,36.6483,59.00,50.00,72.01,M,2.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJNT 201100Z VRB02KT CAVOK 15/10 Q1025
RJOA,2020-10-20 11:00,132.9194,34.4361,60.80,44.60,55.12,40.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJOA 201100Z 04005KT CAVOK 16/07 Q1024
RJOB,2020-10-20 11:00,133.8553,34.7569,60.80,51.80,72.20,30.00,9.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOB 201100Z 03009KT 9999 FEW030 16/11 Q1024
RJOC,2020-10-20 11:00,132.8900,35.4136,57.20,51.80,82.12,M,2.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJOC 201100Z VRB02KT CAVOK 14/11 Q1025
RJOH,2020-10-20 11:00,133.2392,35.4933,62.60,55.40,77.29,80.00,8.00,0.00,30.27,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJOH 201100Z 08008KT 9999 FEW050 17/13 Q1025
RJOK,2020-10-20 11:00,133.6694,33.5461,62.60,51.80,67.75,350.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJOK 201100Z 35007KT CAVOK 17/11 Q1022
RJFU,2020-10-20 11:00,129.9136,32.9169,64.40,50.00,59.50,70.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFU 201100Z 07008KT 050V120 CAVOK 18/10 Q1021
RJGG,2020-10-20 11:00,136.8054,34.8584,68.00,48.20,49.10,200.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 201100Z 20007KT 9999 FEW030 20/09 Q1023 NOSIG
RJKI,2020-10-20 11:00,129.9281,28.3213,77.00,69.80,78.48,70.00,16.00,0.00,30.03,M,6.21,M,SCT,SCT,BKN,M,2500.00,3100.00,3400.00,M,M,M,M,M,M,M,M,M,RJKI 201100Z AUTO 07016KT 9999 SCT025 SCT031 BKN034 25/21 Q1017
ROIG,2020-10-20 11:00,124.1633,24.3367,80.60,77.00,88.83,50.00,21.00,0.00,29.91,M,6.21,M,FEW,BKN,BKN,M,1600.00,2000.00,5000.00,M,M,M,M,M,M,M,M,87.59,ROIG 201100Z 05021KT 9999 FEW016 BKN020 BKN050 27/25 Q1013
ROMD,2020-10-20 11:00,131.2286,25.8289,78.80,73.40,83.55,50.00,16.00,0.00,29.97,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,ROMD 201100Z AUTO 05016KT 030V090 9999 FEW017 26/23 Q1015
ROMY,2020-10-20 11:00,125.2767,24.7933,78.80,75.20,88.75,60.00,15.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,ROMY 201100Z 06015KT 9999 FEW017 BKN/// 26/24 Q1013
RORY,2020-10-20 11:00,128.4020,27.0440,78.80,71.60,78.62,70.00,16.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1900.00,2600.00,3000.00,M,M,M,M,M,M,M,M,M,RORY 201100Z AUTO 07016KT 9999 FEW019 SCT026 BKN030 26/22 Q1015
RJDC,2020-10-20 11:00,131.2786,33.9300,62.60,50.00,63.38,10.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJDC 201100Z 01006KT CAVOK 17/10 Q1023
RJOM,2020-10-20 11:00,132.6997,33.8272,64.40,53.60,67.95,120.00,4.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJOM 201100Z 12004KT 9999 FEW035 18/12 Q1023
RJFS,2020-10-20 11:00,130.3000,33.1500,62.60,42.80,48.28,40.00,9.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFS 201100Z 04009KT CAVOK 17/06 Q1022
